state_name_crime,district_name,total_crimes,Ranking,state_name_pop,Population,Growth,Sex-Ratio,Literacy,crime_rate_per_capita,safety_score
Jharkhand,Dumka,1521.0,371.0,Jharkhand,1321442.0,19.42 %,977.0,61.02,115.10153302225902,98.89554171935315
Jharkhand,Garhwa,2682.0,369.0,Jharkhand,1322784.0,27.75 %,935.0,60.33,202.7541911604616,98.05446948026554
Jharkhand,Giridih,3431.0,182.0,Jharkhand,2445474.0,28.41 %,944.0,63.14,140.2999991003789,98.65374950521993
Jharkhand,Godda,1895.0,372.0,Jharkhand,1313551.0,25.35 %,938.0,56.4,144.26543012033792,98.61569915948317
Jharkhand,Gumla,1242.0,439.0,Jharkhand,1025213.0,23.16 %,993.0,65.73,121.14555706960407,98.83754620676315
Jharkhand,Hazaribagh,3731.0,279.0,Jharkhand,1734495.0,20.65 %,947.0,69.75,215.10583772221887,97.9359490925126
Jharkhand,Jamtara,723.0,486.0,Jharkhand,791042.0,21.12 %,954.0,64.59,91.39843396431543,99.12298511948993
Jharkhand,Khunti,599.0,541.0,Jharkhand,531885.0,22.32 %,997.0,63.86,112.61832915009825,98.91936933491246
Jharkhand,Latehar,878.0,499.0,Jharkhand,726978.0,29.61 %,967.0,59.51,120.77394364066038,98.84111202832973
Jharkhand,Lohardaga,695.0,550.0,Jharkhand,461790.0,26.68 %,985.0,67.61,150.5013101193183,98.55586269057478
Jharkhand,Pakur,769.0,465.0,Jharkhand,900422.0,28.33 %,989.0,48.82,85.40439927056426,99.18050095857711
Jharkhand,Palamu,3103.0,243.0,Jharkhand,1939869.0,26.17 %,928.0,63.63,159.95925498061985,98.46510885571539
Jharkhand,Ramgarh,997.0,460.0,Jharkhand,949443.0,13.10 %,921.0,73.17,105.00893681874531,98.99238535955071
Jharkhand,Saraikela Kharsawan,1066.0,427.0,Jharkhand,1065056.0,25.47 %,956.0,67.7,100.08863383709401,99.03959819181007
Jharkhand,Simdega,502.0,526.0,Jharkhand,599578.0,16.58 %,997.0,67.99,83.72555363939304,99.19661034400916
Karnataka,Bidar,2790.0,287.0,Karnataka,1703300.0,13.37 %,956.0,70.51,163.79968296835554,98.42825797822567
Karnataka,Chikkaballapura,2119.0,383.0,Karnataka,1255104.0,9.23 %,972.0,69.76,168.8306307684463,98.3799834521493
Karnataka,Chitradurga,3651.0,297.0,Karnataka,1659456.0,9.33 %,974.0,73.71,220.0118593081106,97.8888732975749
Karnataka,Dakshina Kannada,1506.0,221.0,Karnataka,2089649.0,10.11 %,1020.0,88.57,72.06951980930769,99.30845597060606
Karnataka,Dharwad,859.0,256.0,Karnataka,1847023.0,15.13 %,971.0,80.0,46.507271430837626,99.55373886260797
Karnataka,Gadag,875.0,428.0,Karnataka,1064570.0,9.54 %,982.0,75.12,82.19281024263317,99.21131780352086
Karnataka,Hassan,4357.0,269.0,Karnataka,1776421.0,3.18 %,1010.0,76.07,245.26843580435042,97.64652348415697
Karnataka,Haveri,1885.0,313.0,Karnataka,1597668.0,11.02 %,950.0,77.4,117.98446235388079,98.86787853286705
Karnataka,Dharwad,1362.0,256.0,Karnataka,1847023.0,15.13 %,971.0,80.0,73.74028368894162,99.29242413372765
Karnataka,Kodagu,1293.0,539.0,Karnataka,554519.0,1.09 %,1019.0,82.61,233.17505802325982,97.76256565041321
Karnataka,Kolar,1953.0,325.0,Karnataka,1536401.0,10.77 %,979.0,74.39,127.11525181251508,98.78026392199578
Karnataka,Koppal,1730.0,351.0,Karnataka,1389920.0,16.21 %,986.0,68.09,124.46759525728099,98.80566954544801
Karnataka,Mandya,4984.0,264.0,Karnataka,1805769.0,2.38 %,995.0,70.4,276.00429512301963,97.35159714003316
Karnataka,Dakshina Kannada,1910.0,221.0,Karnataka,2089649.0,10.11 %,1020.0,88.57,91.40291024952037,99.1229421672361
Karnataka,Raichur,2343.0,244.0,Karnataka,1928812.0,15.51 %,1000.0,59.56,121.47373616505912,98.83439715991736
Karnataka,Ramanagara,3633.0,421.0,Karnataka,1082636.0,5.05 %,976.0,69.22,335.5698498849105,96.78003507243349
Karnataka,Udupi,1904.0,402.0,Karnataka,1177361.0,5.85 %,1094.0,86.24,161.71760403138884,98.44823659417033
Karnataka,Uttara Kannada,2098.0,345.0,Karnataka,1437169.0,6.17 %,979.0,84.06,145.98143990024835,98.59923316497095
Karnataka,Yadgir,1334.0,404.0,Karnataka,1174271.0,22.81 %,989.0,51.83,113.60239672102948,98.90992670153571
Kerala,Alappuzha,9913.0,215.0,Kerala,2127789.0,0.88 %,1100.0,95.72,465.8826603577705,95.52961677806306
Kerala,Ernakulam,15201.0,104.0,Kerala,3282388.0,5.69 %,1027.0,95.89,463.1079567680604,95.55624148301293
Kerala,Idukki,6324.0,416.0,Kerala,1108974.0,-1.79 %,1006.0,91.99,570.2568319906509,94.5280930353402
Kerala,Kannur,4782.0,170.0,Kerala,2523003.0,4.73 %,1136.0,95.1,189.53604097973724,98.18130441494111
Kerala,Kasaragod,3378.0,375.0,Kerala,1307375.0,8.58 %,1080.0,90.09,258.38034228893775,97.52070801227121
Kerala,Kollam,7418.0,153.0,Kerala,2635375.0,1.94 %,1113.0,94.09,281.4779680311151,97.29907443933439
Kerala,Kottayam,15948.0,234.0,Kerala,1974551.0,1.07 %,1039.0,97.21,807.6772896724369,92.2499218972468
Kerala,Kozhikode,4827.0,114.0,Kerala,3086293.0,7.20 %,1098.0,95.08,156.40122308542968,98.49924999776854
Kerala,Malappuram,6487.0,50.0,Kerala,4112920.0,13.45 %,1098.0,93.57,157.7224939945343,98.48657172530578
Kerala,Pathanamthitta,13487.0,398.0,Kerala,1197412.0,-2.97 %,1132.0,96.55,1126.3458191499667,89.1921338129217
Kerala,Thiruvananthapuram,116.0,103.0,Kerala,3301427.0,2.07 %,1087.0,93.02,3.5136321354371916,99.96628489642809
Kerala,Thrissur,5253.0,110.0,Kerala,3121200.0,4.94 %,1108.0,95.08,168.30065359477123,98.3850688551205
Kerala,Thiruvananthapuram,10012.0,103.0,Kerala,3301427.0,2.07 %,1087.0,93.02,303.26280120687204,97.09003778481109
Kerala,Wayanad,3267.0,481.0,Kerala,817420.0,4.71 %,1035.0,89.03,399.67213916958235,96.1649407087886
Kerala,Thiruvananthapuram,186.0,103.0,Kerala,3301427.0,2.07 %,1087.0,93.02,5.6339273895803235,99.94593957530712
Madhya Pradesh,Alirajpur,1632.0,498.0,Madhya Pradesh,728999.0,19.45 %,1011.0,36.1,223.86861984721517,97.85186570087276
Madhya Pradesh,Anuppur,2342.0,493.0,Madhya Pradesh,749237.0,12.30 %,976.0,67.88,312.5846694704079,97.00058967474317
Madhya Pradesh,Ashoknagar,3628.0,475.0,Madhya Pradesh,845071.0,22.66 %,904.0,66.42,429.3130399694227,95.88052105359701
Madhya Pradesh,Balaghat,4479.0,289.0,Madhya Pradesh,1701698.0,13.60 %,1021.0,77.09,263.20769020119906,97.47438713160814
Madhya Pradesh,Barwani,3243.0,354.0,Madhya Pradesh,1385881.0,27.57 %,982.0,49.08,234.00277513004366,97.75462327998062
Madhya Pradesh,Betul,3978.0,318.0,Madhya Pradesh,1575362.0,12.92 %,971.0,68.9,252.51339057308732,97.57700442496515
Madhya Pradesh,Bhind,5692.0,288.0,Madhya Pradesh,1703005.0,19.21 %,837.0,75.26,334.2327239203643,96.7928654822902
Madhya Pradesh,Bhopal,21063.0,189.0,Madhya Pradesh,2371061.0,28.62 %,918.0,80.37,888.33648733626,91.47595550052718
Madhya Pradesh,Bhopal,1072.0,189.0,Madhya Pradesh,2371061.0,28.62 %,918.0,80.37,45.21182711031053,99.56616931569886
Madhya Pradesh,Burhanpur,2105.0,490.0,Madhya Pradesh,757847.0,19.37 %,951.0,64.36,277.7605506124587,97.3347449672835
Madhya Pradesh,Chhindwara,4871.0,220.0,Madhya Pradesh,2090922.0,13.07 %,964.0,71.16,232.95943129394595,97.76463469954284
Madhya Pradesh,Damoh,6692.0,382.0,Madhya Pradesh,1264219.0,16.63 %,910.0,69.73,529.3386667974456,94.92072382999497
Madhya Pradesh,Datia,2843.0,487.0,Madhya Pradesh,786754.0,18.46 %,873.0,72.63,361.35818820114036,96.53258273144708
Madhya Pradesh,Dewas,6613.0,320.0,Madhya Pradesh,1563715.0,19.53 %,942.0,69.35,422.90315051016324,95.94202723258023
Madhya Pradesh,Dhar,6908.0,209.0,Madhya Pradesh,2185793.0,25.60 %,964.0,59.0,316.04090597783045,96.9674253116781
Madhya Pradesh,Dindori,2397.0,501.0,Madhya Pradesh,704524.0,21.32 %,1002.0,63.9,340.2297153823007,96.73532127149481
Madhya Pradesh,Guna,6794.0,386.0,Madhya Pradesh,1241519.0,26.97 %,912.0,63.23,547.2328655461575,94.74901980951304
Madhya Pradesh,Gwalior,12252.0,228.0,Madhya Pradesh,2032036.0,24.50 %,864.0,76.65,602.9420738608962,94.21446136519072
Madhya Pradesh,Harda,2057.0,534.0,Madhya Pradesh,570465.0,20.25 %,935.0,72.5,360.5830331396317,96.54002074207985
Madhya Pradesh,Indore,17201.0,105.0,Madhya Pradesh,3276697.0,32.88 %,928.0,80.87,524.9493621167902,94.96284146104246
Madhya Pradesh,Indore,236.0,105.0,Madhya Pradesh,3276697.0,32.88 %,928.0,80.87,7.202374830507673,99.93088951716796
Madhya Pradesh,Jabalpur,13738.0,179.0,Madhya Pradesh,2463289.0,14.51 %,929.0,81.07,557.7096313100087,94.64848986522424
Madhya Pradesh,Jabalpur,483.0,179.0,Madhya Pradesh,2463289.0,14.51 %,929.0,81.07,19.60793069753488,99.81185184196414
Madhya Pradesh,Jhabua,2138.0,440.0,Madhya Pradesh,1025048.0,30.70 %,990.0,43.3,208.57559841100127,97.99861009009015
Madhya Pradesh,Katni,4301.0,379.0,Madhya Pradesh,1292042.0,21.41 %,952.0,71.98,332.8839155383494,96.80580799093805
Madhya Pradesh,Mandla,2107.0,432.0,Madhya Pradesh,1054905.0,17.97 %,1008.0,66.87,199.73362530275242,98.08345335985594
Madhya Pradesh,Mandsaur,4183.0,361.0,Madhya Pradesh,1340411.0,13.24 %,963.0,71.78,312.0684625834912,97.00554294474586
Madhya Pradesh,Morena,7786.0,236.0,Madhya Pradesh,1965970.0,23.44 %,840.0,71.03,396.03859672324603,96.19980641333281
Madhya Pradesh,Narsimhapur,3406.0,419.0,Madhya Pradesh,1091854.0,14.01 %,920.0,75.69,311.94646903340555,97.00671353546728
Madhya Pradesh,Neemuch,1862.0,477.0,Madhya Pradesh,826067.0,13.77 %,954.0,70.8,225.40544532102118,97.83711907173685
Madhya Pradesh,Panna,3821.0,442.0,Madhya Pradesh,1016520.0,18.67 %,905.0,64.79,375.89029237004684,96.39313973392012
Madhya Pradesh,Raisen,4007.0,365.0,Madhya Pradesh,1331597.0,18.35 %,901.0,72.98,300.9168689926457,97.1125482083633
Madhya Pradesh,Rajgarh,4767.0,322.0,Madhya Pradesh,1545814.0,23.26 %,956.0,61.21,308.38121533379825,97.04092397444012
Madhya Pradesh,Ratlam,5647.0,341.0,Madhya Pradesh,1455069.0,19.72 %,971.0,66.78,388.09156129365687,96.27606229678057
Madhya Pradesh,Rewa,10120.0,190.0,Madhya Pradesh,2365106.0,19.86 %,931.0,71.62,427.88779868640137,95.89419697515618
Madhya Pradesh,Sagar,8984.0,188.0,Madhya Pradesh,2378458.0,17.63 %,893.0,76.46,377.72371847642466,96.37554706949616
Madhya Pradesh,Satna,7695.0,204.0,Madhya Pradesh,2228935.0,19.19 %,926.0,72.26,345.2321400130556,96.68732043986661
Madhya Pradesh,Seoni,4594.0,357.0,Madhya Pradesh,1379131.0,18.22 %,982.0,72.12,333.1083124083209,96.80365478780787
Madhya Pradesh,Shahdol,5186.0,426.0,Madhya Pradesh,1066063.0,17.39 %,974.0,66.67,486.4628075451451,95.33213970385562
Madhya Pradesh,Shajapur,2948.0,330.0,Madhya Pradesh,1512681.0,17.20 %,938.0,69.09,194.8857690418535,98.12997102864928
Madhya Pradesh,Sheopur,1504.0,504.0,Madhya Pradesh,687861.0,22.94 %,901.0,57.43,218.6488258528976,97.90195230310056
Madhya Pradesh,Shivpuri,5903.0,281.0,Madhya Pradesh,1726050.0,22.76 %,877.0,62.55,341.99472784681785,96.7183850710751
Madhya Pradesh,Sidhi,4314.0,411.0,Madhya Pradesh,1127033.0,23.72 %,957.0,64.43,382.7749498018248,96.32707791258474
Madhya Pradesh,Sehore,4641.0,373.0,Madhya Pradesh,1311332.0,21.54 %,918.0,70.06,353.9149505998481,96.60400441617806
Madhya Pradesh,Singrauli,4219.0,401.0,Madhya Pradesh,1178273.0,28.05 %,920.0,60.41,358.0664243345982,96.56416889511384
Madhya Pradesh,Tikamgarh,4297.0,343.0,Madhya Pradesh,1445166.0,20.13 %,901.0,61.43,297.33608457436725,97.1469076725523
Madhya Pradesh,Ujjain,13186.0,233.0,Madhya Pradesh,1986864.0,16.12 %,955.0,72.34,663.6589117322575,93.63185214530526
Madhya Pradesh,Umaria,1627.0,512.0,Madhya Pradesh,644758.0,24.96 %,950.0,65.89,252.34273944642797,97.57864191010538
Madhya Pradesh,Vidisha,5451.0,339.0,Madhya Pradesh,1458875.0,20.09 %,896.0,70.53,373.64407505783566,96.41469334181276
Maharashtra,Akola,7524.0,262.0,Maharashtra,1813906.0,11.27 %,946.0,88.05,414.7954745174226,96.01982454467382
Maharashtra,Bhandara,2727.0,397.0,Maharashtra,1200334.0,5.65 %,982.0,83.76,227.18676635003257,97.8200263822711
Maharashtra,Chandrapur,5641.0,207.0,Maharashtra,2204307.0,6.43 %,961.0,80.01,255.9080926567851,97.54443051627582
Maharashtra,Dhule,3537.0,223.0,Maharashtra,2050862.0,20.08 %,946.0,72.8,172.46406632918254,98.3451187732273
Maharashtra,Gadchiroli,1425.0,424.0,Maharashtra,1072942.0,10.58 %,982.0,74.36,132.81239806065938,98.72559687991041
Maharashtra,Hingoli,2913.0,403.0,Maharashtra,1177345.0,19.27 %,942.0,78.17,247.42110426425558,97.62586752551245
Maharashtra,Jalgaon,9354.0,46.0,Maharashtra,4229917.0,14.86 %,925.0,78.2,221.13909090887597,97.87805693185864
Maharashtra,Jalna,6255.0,237.0,Maharashtra,1959046.0,21.46 %,937.0,71.52,319.2880616381647,96.93626718664329
Maharashtra,Kolhapur,9320.0,65.0,Maharashtra,3876001.0,10.01 %,957.0,81.51,240.45401433074966,97.69272032900712
Maharashtra,Latur,5146.0,180.0,Maharashtra,2454196.0,17.97 %,928.0,77.26,209.6817043137549,97.98799643628823
Maharashtra,Nagpur,660.0,28.0,Maharashtra,4653570.0,14.40 %,951.0,88.39,14.182659764438915,99.8639101008724
Maharashtra,Nagpur,5682.0,28.0,Maharashtra,4653570.0,14.40 %,951.0,88.39,122.09980724476048,98.82838968660147
Maharashtra,Nanded,7514.0,99.0,Maharashtra,3361292.0,16.86 %,943.0,75.45,223.54499400825634,97.8549710568857
Maharashtra,Nandurbar,7134.0,303.0,Maharashtra,1648295.0,25.66 %,978.0,64.38,432.8108742670456,95.84695753838655
Maharashtra,Nashik,21268.0,11.0,Maharashtra,6107187.0,22.30 %,934.0,82.31,348.24543607392405,96.65840631770786
Maharashtra,Mumbai Suburban,5584.0,5.0,Maharashtra,9356962.0,8.29 %,860.0,89.91,59.677489338954246,99.42736386268741
Maharashtra,Parbhani,4439.0,259.0,Maharashtra,1836086.0,20.19 %,947.0,73.34,241.7642746581587,97.68014770872645
Maharashtra,Pune,850.0,4.0,Maharashtra,9429408.0,30.37 %,915.0,86.15,9.014351696310097,99.91350266921529
Maharashtra,Pune,15320.0,4.0,Maharashtra,9429408.0,30.37 %,915.0,86.15,162.4704329264361,98.44101281456277
Maharashtra,Ratnagiri,1491.0,311.0,Maharashtra,1615069.0,-4.82 %,1122.0,82.18,92.31803718602735,99.1141610546277
Maharashtra,Sindhudurg,999.0,474.0,Maharashtra,849651.0,-2.21 %,1036.0,85.56,117.57768778004144,98.87178174366396
Maharashtra,Solapur,8110.0,43.0,Maharashtra,4317756.0,12.16 %,938.0,77.02,187.82904823709353,98.19768388635312
Maharashtra,Thane,2185.0,1.0,Maharashtra,11060148.0,36.01 %,886.0,84.53,19.75561267353746,99.81043475761247
Maharashtra,Wardha,4862.0,377.0,Maharashtra,1300774.0,5.18 %,946.0,86.99,373.77745865154134,96.41341345777732
Maharashtra,Washim,5690.0,399.0,Maharashtra,1197160.0,17.34 %,930.0,83.25,475.29152327174313,95.43933390967764
Maharashtra,Pune,7131.0,4.0,Maharashtra,9429408.0,30.37 %,915.0,86.15,75.62510817222035,99.27433827549916
Manipur,Bishnupur,189.0,585.0,Manipur,237399.0,13.93 %,999.0,75.85,79.6128037607572,99.23607428980048
Manipur,Chandel,36.0,601.0,Manipur,144182.0,21.85 %,933.0,71.11,24.968442662745694,99.7604149785877
Manipur,Churachandpur,122.0,575.0,Manipur,274143.0,20.29 %,975.0,82.78,44.50232178096833,99.57297738345937
Manipur,Imphal West,56.0,545.0,Manipur,517992.0,16.56 %,1031.0,86.08,10.810977775718545,99.89626311993626
Manipur,Imphal East,444.0,551.0,Manipur,456113.0,15.51 %,1017.0,81.95,97.3442984523572,99.06593149824795
Manipur,Imphal West,757.0,545.0,Manipur,517992.0,16.56 %,1031.0,86.08,146.14125314676676,98.59769967485279
Manipur,Senapati,20.0,548.0,Manipur,479148.0,68.94 %,937.0,63.6,4.174075650947097,99.95994760195033
Manipur,Tamenglong,24.0,606.0,Manipur,140651.0,26.15 %,943.0,70.05,17.063511812927032,99.83626684698406
Manipur,Thoubal,374.0,556.0,Manipur,422168.0,15.94 %,1002.0,74.47,88.59032423111178,99.14993037353099
Manipur,Ukhrul,14.0,593.0,Manipur,183998.0,30.70 %,943.0,81.35,7.608778356286481,99.92698986676761
Manipur,Imphal West,0.0,545.0,Manipur,517992.0,16.56 %,1031.0,86.08,0.0,100.0
Meghalaya,Ri Bhoi,348.0,580.0,Meghalaya,258840.0,34.26 %,953.0,75.67,134.44598980064904,98.70992172878901
Mizoram,Aizawl,1111.0,558.0,Mizoram,400309.0,22.92 %,1009.0,97.89,277.5356037461061,97.33690344791121
Mizoram,Champhai,105.0,610.0,Mizoram,125745.0,16.01 %,984.0,95.91,83.50232613622808,99.1987523264647
Mizoram,Kolasib,137.0,620.0,Mizoram,83955.0,27.28 %,956.0,93.5,163.18265737597523,98.43417865544848
Mizoram,Lawngtlai,62.0,611.0,Mizoram,117894.0,60.14 %,945.0,65.88,52.58961439937571,99.49537566030347
Mizoram,Lunglei,107.0,597.0,Mizoram,161428.0,17.64 %,947.0,88.86,66.28342047228486,99.36397656323088
Mizoram,Mamit,101.0,618.0,Mizoram,86364.0,37.56 %,927.0,84.93,116.94687601315364,98.87783470630639
Mizoram,Serchhip,58.0,626.0,Mizoram,64937.0,20.56 %,977.0,97.91,89.31733834331737,99.14295430001322
Mizoram,Aizawl,0.0,558.0,Mizoram,400309.0,22.92 %,1009.0,97.89,0.0,100.0
Nagaland,Dimapur,686.0,564.0,Nagaland,378811.0,127.29 %,919.0,84.79,181.0929460865709,98.26232024352474
Nagaland,Kiphire,11.0,625.0,Nagaland,74004.0,38.58 %,956.0,69.54,14.864061402086374,99.8573717024568
Nagaland,Kohima,84.0,576.0,Nagaland,267988.0,131.81 %,928.0,85.23,31.344687075540694,99.6992316410923
Nagaland,Longleng,14.0,632.0,Nagaland,50484.0,-21.57 %,905.0,72.17,27.731558513588467,99.7339014639392
Nagaland,Mokokchung,38.0,591.0,Nagaland,194622.0,60.94 %,925.0,91.62,19.52502800300069,99.81264733586471
Nagaland,Mon,66.0,582.0,Nagaland,250260.0,80.36 %,899.0,56.99,26.37257252457444,99.74694163194948
Nagaland,Peren,24.0,616.0,Nagaland,95219.0,104.15 %,915.0,77.95,25.205053613249454,99.75814457508643
Nagaland,Phek,21.0,596.0,Nagaland,163418.0,111.84 %,951.0,78.05,12.85048158709567,99.87669303417164
Nagaland,Tuensang,15.0,590.0,Nagaland,196596.0,94.83 %,929.0,73.08,7.629860220960752,99.92678757545663
Nagaland,Wokha,38.0,595.0,Nagaland,166343.0,98.81 %,968.0,87.69,22.844363754411066,99.78079660581245
Nagaland,Zunheboto,25.0,605.0,Nagaland,140757.0,78.05 %,976.0,85.26,17.761106019594052,99.82957307255852
Odisha,Anugul,6077.0,380.0,Orissa,1273821.0,11.74 %,943.0,77.53,477.06859912028455,95.42228195489716
Odisha,Baleshwar,4970.0,195.0,Orissa,2320529.0,14.62 %,957.0,79.79,214.1753022694394,97.94487805774246
Odisha,Bargarh,2799.0,338.0,Orissa,1481255.0,10.02 %,977.0,74.62,188.96138747210978,98.18681851026491
Odisha,Baleshwar,2464.0,195.0,Orissa,2320529.0,14.62 %,957.0,79.79,106.18268506879251,98.98112264271175
Odisha,Bhadrak,3893.0,333.0,Orissa,1506337.0,12.94 %,981.0,82.78,258.4415041255709,97.52012113305983
Odisha,Balangir,4631.0,301.0,Orissa,1648997.0,23.32 %,987.0,64.72,280.8373817538783,97.30522119341998
Odisha,Cuttack,3873.0,156.0,Orissa,2624470.0,12.10 %,940.0,85.5,147.57265276417715,98.58396466091465
Odisha,Dhenkanal,3364.0,400.0,Orissa,1192811.0,11.80 %,947.0,78.76,282.0228854361672,97.29384567717565
Odisha,Gajapati,696.0,533.0,Orissa,577817.0,11.37 %,1043.0,53.49,120.45336153141912,98.84418817819396
Odisha,Ganjam,4471.0,82.0,Orissa,3529031.0,11.66 %,983.0,71.09,126.69200128873904,98.78432522798796
Odisha,Jagatsinghapur,2887.0,409.0,Orissa,1136971.0,7.50 %,968.0,86.59,253.9202846862409,97.56350455391683
Odisha,Jajapur,5713.0,261.0,Orissa,1827192.0,12.49 %,973.0,80.13,312.6655545777346,96.9998135406273
Odisha,Jharsuguda,2211.0,532.0,Orissa,579505.0,13.69 %,953.0,78.86,381.5325148186814,96.33899971387851
Odisha,Kalahandi,2859.0,317.0,Orissa,1576869.0,18.07 %,1003.0,59.22,181.3086565846624,98.26025039059068
Odisha,Kandhamal,1272.0,497.0,Orissa,733110.0,13.10 %,1037.0,64.13,173.5073863403855,98.33510758227717
Odisha,Kendrapara,3338.0,344.0,Orissa,1440361.0,10.63 %,1007.0,85.15,231.74745775538216,97.77626420764273
Odisha,Kendujhar,3211.0,265.0,Orissa,1801733.0,15.35 %,988.0,68.24,178.21730522780013,98.2899134933733
Odisha,Khordha,2225.0,201.0,Orissa,2251673.0,19.94 %,929.0,86.88,98.8154141387315,99.05181538824539
Odisha,Koraput,2569.0,355.0,Orissa,1379647.0,16.86 %,1032.0,49.21,186.20705151390175,98.21324777733766
Odisha,Malkangiri,1204.0,521.0,Orissa,613192.0,21.62 %,1020.0,48.54,196.34959360200392,98.11592488074471
Odisha,Mayurbhanj,4994.0,171.0,Orissa,2519738.0,13.33 %,1006.0,63.17,198.19520918444695,98.09821525204215
Odisha,Nayagarh,2068.0,453.0,Orissa,962789.0,11.37 %,915.0,80.42,214.79264927206273,97.9389542964234
Odisha,Nuapada,1405.0,523.0,Orissa,610382.0,15.02 %,1021.0,57.35,230.1837210140535,97.79126906420166
Odisha,Puri,5591.0,290.0,Orissa,1698730.0,13.05 %,963.0,84.67,329.12823109028506,96.84184571067337
Odisha,Rayagada,2143.0,451.0,Orissa,967911.0,16.46 %,1051.0,49.76,221.40465394029,97.87550871828252
Odisha,Sundargarh,2932.0,217.0,Orissa,2093437.0,14.35 %,973.0,73.34,140.05675833569387,98.65608352519077
Odisha,Sambalpur,4622.0,436.0,Orissa,1041099.0,11.27 %,976.0,76.22,443.9539371375825,95.74003413140852
Odisha,Cuttack,460.0,156.0,Orissa,2624470.0,12.10 %,940.0,85.5,17.527348378910787,99.83181609708772
Odisha,Sundargarh,226.0,217.0,Orissa,2093437.0,14.35 %,973.0,73.34,10.795643718917741,99.89641025808088
Odisha,Sundargarh,2258.0,217.0,Orissa,2093437.0,14.35 %,973.0,73.34,107.8609005190985,98.96501930418852
Punjab,Amritsar,2074.0,174.0,Punjab,2490656.0,15.47 %,889.0,76.27,83.27123456631506,99.2009697686766
Punjab,Barnala,1156.0,527.0,Punjab,595527.0,13.02 %,876.0,67.82,194.11378493334473,98.13737861236065
Punjab,Gurdaspur,1591.0,197.0,Punjab,2298323.0,9.26 %,895.0,79.95,69.22438665061438,99.33575648341551
Punjab,Bathinda,2041.0,353.0,Punjab,1388525.0,17.34 %,868.0,68.28,146.99051151401667,98.58955060497085
Punjab,Amritsar,3178.0,174.0,Punjab,2490656.0,15.47 %,889.0,76.27,127.59690619660043,98.77564220099048
Punjab,Jalandhar,1963.0,208.0,Punjab,2193590.0,11.76 %,915.0,82.48,89.48800824219659,99.14131663474392
Punjab,Ludhiana,4808.0,86.0,Punjab,3498739.0,15.36 %,873.0,82.2,137.4209393727283,98.68137556087
Punjab,Faridkot,885.0,519.0,Punjab,617508.0,12.09 %,890.0,69.55,143.31798130550536,98.62479041710203
Punjab,Fatehgarh Sahib,1383.0,525.0,Punjab,600163.0,11.46 %,871.0,79.35,230.4373978402534,97.7888349048647
Punjab,Patiala,244.0,247.0,Punjab,1895686.0,19.62 %,891.0,75.28,12.871329956543436,99.87649298336719
Punjab,Gurdaspur,1025.0,197.0,Punjab,2298323.0,9.26 %,895.0,79.95,44.597734957183995,99.57206184506656
Punjab,Hoshiarpur,2215.0,314.0,Punjab,1586625.0,7.11 %,961.0,84.59,139.6045064208619,98.66042311441394
Punjab,Jalandhar,1275.0,208.0,Punjab,2193590.0,11.76 %,915.0,82.48,58.12389735547664,99.44227137508838
Punjab,Kapurthala,1944.0,482.0,Punjab,815168.0,8.04 %,912.0,79.07,238.47844861427336,97.71167689593747
Punjab,Ludhiana,962.0,86.0,Punjab,3498739.0,15.36 %,873.0,82.2,27.49562056500928,99.73616540964163
Punjab,Ludhiana,756.0,86.0,Punjab,3498739.0,15.36 %,873.0,82.2,21.6077849762443,99.792662213814
Punjab,Mansa,1262.0,489.0,Punjab,769751.0,11.76 %,883.0,61.83,163.9491212093261,98.4268240416103
Punjab,Moga,806.0,447.0,Punjab,995746.0,11.28 %,893.0,70.68,80.94433721049344,99.22329754299352
Punjab,Patiala,3682.0,247.0,Punjab,1895686.0,19.62 %,891.0,75.28,194.23047909833167,98.13625887195894
Punjab,Rupnagar,1485.0,507.0,Punjab,684627.0,8.87 %,915.0,82.19,216.90643226165488,97.91867146382296
Punjab,Sangrur,2953.0,300.0,Punjab,1655169.0,12.35 %,885.0,67.99,178.41078463891,98.28805695912807
Punjab,Shahid Bhagat Singh Nagar,967.0,522.0,Punjab,612310.0,4.23 %,954.0,79.78,157.92654047786252,98.48461379457947
Punjab,Tarn Taran,2534.0,413.0,Punjab,1119627.0,19.23 %,900.0,67.81,226.32537443273517,97.82829187979281
Punjab,Amritsar,0.0,174.0,Punjab,2490656.0,15.47 %,889.0,76.27,0.0,100.0
Rajasthan,Ajmer,8421.0,161.0,Rajasthan,2583052.0,18.40 %,951.0,69.33,326.0096970560407,96.8717696451959
Rajasthan,Alwar,7914.0,76.0,Rajasthan,3674179.0,22.78 %,895.0,70.72,215.3950583245944,97.93317387240181
Rajasthan,Banswara,2773.0,267.0,Rajasthan,1797485.0,26.53 %,980.0,56.33,154.27110657390745,98.51968955889444
Rajasthan,Baran,4073.0,390.0,Rajasthan,1222755.0,19.68 %,929.0,66.66,333.10025311693676,96.80373212084483
Rajasthan,Barmer,5320.0,158.0,Rajasthan,2603751.0,32.52 %,902.0,56.53,204.3206128389389,98.03943886035674
Rajasthan,Bharatpur,11009.0,166.0,Rajasthan,2548462.0,21.29 %,880.0,70.11,431.986037068632,95.8548722746203
Rajasthan,Bhilwara,6104.0,184.0,Rajasthan,2408523.0,19.60 %,973.0,61.37,253.4333282264691,97.56817715105943
